,dates,rank,book_name,author,genre,hour,minute
7,2019-12-07,8,사피엔스,유발 하라리,인문,9,40
8,2019-12-07,9,2020 세금 완전정복,택스워치팀,재테크/금융/부동산,9,40
9,2019-12-07,10,야콥 시리즈,한스 라트,독일 소설,9,40
10,2019-12-07,11,제왕업,메이위저/zipcy,중국 소설,9,40
11,2019-12-07,12,아리랑,조정래,한국소설,9,40
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,10,0
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,10,0
2,2019-12-07,3,90년생이 온다,임홍택,경제일반,10,0
3,2019-12-07,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,10,0
4,2019-12-07,5,에이트,이지성,성공/삶의자세,10,0
5,2019-12-07,6,매일 아침 써봤니?,김민식,성공/삶의자세,10,0
6,2019-12-07,7,제왕업,메이위저/zipcy,중국 소설,10,0
7,2019-12-07,8,경제 읽어주는 남자,김광석,경제일반,10,0
8,2019-12-07,9,타이탄의 도구들,티모시 페리스,성공/삶의자세,10,0
9,2019-12-07,10,직지,김진명,한국소설,10,0
10,2019-12-07,11,야콥 시리즈,한스 라트,독일 소설,10,0
11,2019-12-07,12,아리랑,조정래,한국소설,10,0
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,10,20
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,10,20
2,2019-12-07,3,90년생이 온다,임홍택,경제일반,10,20
3,2019-12-07,4,매일 아침 써봤니?,김민식,성공/삶의자세,10,20
4,2019-12-07,5,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,10,20
5,2019-12-07,6,에이트,이지성,성공/삶의자세,10,20
6,2019-12-07,7,팩트풀니스,한스 로슬링 외 2명,인문,10,20
7,2019-12-07,8,야콥 시리즈,한스 라트,독일 소설,10,20
8,2019-12-07,9,제왕업,메이위저/zipcy,중국 소설,10,20
9,2019-12-07,10,경제 읽어주는 남자,김광석,경제일반,10,20
10,2019-12-07,11,일의 기쁨과 슬픔,장류진,한국소설,10,20
11,2019-12-07,12,직지,김진명,한국소설,10,20
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,10,40
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,10,40
2,2019-12-07,3,90년생이 온다,임홍택,경제일반,10,40
3,2019-12-07,4,일의 기쁨과 슬픔,장류진,한국소설,10,40
4,2019-12-07,5,에이트,이지성,성공/삶의자세,10,40
5,2019-12-07,6,가재가 노래하는 곳,델리아 오언스,영미소설,10,40
6,2019-12-07,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,10,40
7,2019-12-07,8,매일 아침 써봤니?,김민식,성공/삶의자세,10,40
8,2019-12-07,9,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,10,40
9,2019-12-07,10,아리랑,조정래,한국소설,10,40
10,2019-12-07,11,초격차,권오현,경영일반,10,40
11,2019-12-07,12,직지,김진명,한국소설,10,40
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,11,0
1,2019-12-07,2,90년생이 온다,임홍택,경제일반,11,0
2,2019-12-07,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,11,0
3,2019-12-07,4,해리 포터 시리즈,조앤.K.롤링,영미소설,11,0
4,2019-12-07,5,팩트풀니스,한스 로슬링 외 2명,인문,11,0
5,2019-12-07,6,매일 아침 써봤니?,김민식,성공/삶의자세,11,0
6,2019-12-07,7,야콥 시리즈,한스 라트,독일 소설,11,0
7,2019-12-07,8,아리랑,조정래,한국소설,11,0
8,2019-12-07,9,가재가 노래하는 곳,델리아 오언스,영미소설,11,0
9,2019-12-07,10,직지,김진명,한국소설,11,0
10,2019-12-07,11,일의 기쁨과 슬픔,장류진,한국소설,11,0
11,2019-12-07,12,넛지 Nudge,리처드 H. 탈러/카스 R. 선스타인,경제일반,11,0
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,11,20
1,2019-12-07,2,동급생,히가시노 게이고,일본 소설,11,20
2,2019-12-07,3,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,11,20
3,2019-12-07,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,11,20
4,2019-12-07,5,90년생이 온다,임홍택,경제일반,11,20
5,2019-12-07,6,일의 기쁨과 슬픔,장류진,한국소설,11,20
6,2019-12-07,7,가재가 노래하는 곳,델리아 오언스,영미소설,11,20
7,2019-12-07,8,타이탄의 도구들,티모시 페리스,성공/삶의자세,11,20
8,2019-12-07,9,직지,김진명,한국소설,11,20
9,2019-12-07,10,제왕업,메이위저/zipcy,중국 소설,11,20
10,2019-12-07,11,아리랑,조정래,한국소설,11,20
11,2019-12-07,12,에이트,이지성,성공/삶의자세,11,20
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,11,40
1,2019-12-07,2,90년생이 온다,임홍택,경제일반,11,40
2,2019-12-07,3,동급생,히가시노 게이고,일본 소설,11,40
3,2019-12-07,4,일의 기쁨과 슬픔,장류진,한국소설,11,40
4,2019-12-07,5,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,11,40
5,2019-12-07,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,11,40
6,2019-12-07,7,초격차,권오현,경영일반,11,40
7,2019-12-07,8,댄 애리얼리 부의 감각,댄 애니얼리/제프 크라이슬러,경제일반,11,40
8,2019-12-07,9,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,11,40
9,2019-12-07,10,2020 세금 완전정복,택스워치팀,재테크/금융/부동산,11,40
10,2019-12-07,11,하마터면 열심히 살 뻔했다,하완,에세이,11,40
11,2019-12-07,12,직지,김진명,한국소설,11,40
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,12,0
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,12,0
2,2019-12-07,3,일의 기쁨과 슬픔,장류진,한국소설,12,0
3,2019-12-07,4,90년생이 온다,임홍택,경제일반,12,0
4,2019-12-07,5,초격차,권오현,경영일반,12,0
5,2019-12-07,6,타이탄의 도구들,티모시 페리스,성공/삶의자세,12,0
6,2019-12-07,7,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,12,0
7,2019-12-07,8,하마터면 열심히 살 뻔했다,하완,에세이,12,0
8,2019-12-07,9,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,12,0
9,2019-12-07,10,에이트,이지성,성공/삶의자세,12,0
10,2019-12-07,11,야콥 시리즈,한스 라트,독일 소설,12,0
11,2019-12-07,12,가재가 노래하는 곳,델리아 오언스,영미소설,12,0
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,12,20
1,2019-12-07,2,동급생,히가시노 게이고,일본 소설,12,20
2,2019-12-07,3,에이트,이지성,성공/삶의자세,12,20
3,2019-12-07,4,직지,김진명,한국소설,12,20
4,2019-12-07,5,일의 기쁨과 슬픔,장류진,한국소설,12,20
5,2019-12-07,6,하마터면 열심히 살 뻔했다,하완,에세이,12,20
6,2019-12-07,7,초격차,권오현,경영일반,12,20
7,2019-12-07,8,90년생이 온다,임홍택,경제일반,12,20
8,2019-12-07,9,죽여 마땅한 사람들,피터 스완슨,영미소설,12,20
9,2019-12-07,10,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,12,20
10,2019-12-07,11,팩트풀니스,한스 로슬링 외 2명,인문,12,20
11,2019-12-07,12,야콥 시리즈,한스 라트,독일 소설,12,20
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,12,40
1,2019-12-07,2,동급생,히가시노 게이고,일본 소설,12,40
2,2019-12-07,3,직지,김진명,한국소설,12,40
3,2019-12-07,4,야콥 시리즈,한스 라트,독일 소설,12,40
4,2019-12-07,5,90년생이 온다,임홍택,경제일반,12,40
5,2019-12-07,6,우리는 왜 잠을 자야 할까,매슈 워커,인문,12,40
6,2019-12-07,7,나는 농담으로 과학을 말한다,오후,과학일반,12,40
7,2019-12-07,8,하마터면 열심히 살 뻔했다,하완,에세이,12,40
8,2019-12-07,9,에이트,이지성,성공/삶의자세,12,40
9,2019-12-07,10,사피엔스,유발 하라리,인문,12,40
10,2019-12-07,11,죽여 마땅한 사람들,피터 스완슨,영미소설,12,40
11,2019-12-07,12,마션,앤디 위어,영미소설,12,40
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,13,0
1,2019-12-07,2,가재가 노래하는 곳,델리아 오언스,영미소설,13,0
2,2019-12-07,3,동급생,히가시노 게이고,일본 소설,13,0
3,2019-12-07,4,매일 아침 써봤니?,김민식,성공/삶의자세,13,0
4,2019-12-07,5,에이트,이지성,성공/삶의자세,13,0
5,2019-12-07,6,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,13,0
6,2019-12-07,7,우리는 왜 잠을 자야 할까,매슈 워커,인문,13,0
7,2019-12-07,8,90년생이 온다,임홍택,경제일반,13,0
8,2019-12-07,9,직지,김진명,한국소설,13,0
9,2019-12-07,10,하브루타 부모 교육,이규정,육아/자녀교육,13,0
10,2019-12-07,11,일의 기쁨과 슬픔,장류진,한국소설,13,0
11,2019-12-07,12,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,13,0
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,13,20
1,2019-12-07,2,동급생,히가시노 게이고,일본 소설,13,20
2,2019-12-07,3,일의 기쁨과 슬픔,장류진,한국소설,13,20
3,2019-12-07,4,90년생이 온다,임홍택,경제일반,13,20
4,2019-12-07,5,매일 아침 써봤니?,김민식,성공/삶의자세,13,20
5,2019-12-07,6,가재가 노래하는 곳,델리아 오언스,영미소설,13,20
6,2019-12-07,7,제왕업,메이위저/zipcy,중국 소설,13,20
7,2019-12-07,8,타이탄의 도구들,티모시 페리스,성공/삶의자세,13,20
8,2019-12-07,9,직지,김진명,한국소설,13,20
9,2019-12-07,10,초격차,권오현,경영일반,13,20
10,2019-12-07,11,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,13,20
11,2019-12-07,12,피를 마시는 새,이영도,국내 판타지 소설,13,20
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,13,40
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,13,40
2,2019-12-07,3,90년생이 온다,임홍택,경제일반,13,40
3,2019-12-07,4,가재가 노래하는 곳,델리아 오언스,영미소설,13,40
4,2019-12-07,5,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,13,40
5,2019-12-07,6,에이트,이지성,성공/삶의자세,13,40
6,2019-12-07,7,하마터면 열심히 살 뻔했다,하완,에세이,13,40
7,2019-12-07,8,매일 아침 써봤니?,김민식,성공/삶의자세,13,40
8,2019-12-07,9,아리랑,조정래,한국소설,13,40
9,2019-12-07,10,일의 기쁨과 슬픔,장류진,한국소설,13,40
10,2019-12-07,11,직지,김진명,한국소설,13,40
11,2019-12-07,12,사피엔스,유발 하라리,인문,13,40
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,14,0
1,2019-12-07,2,동급생,히가시노 게이고,일본 소설,14,0
2,2019-12-07,3,매일 아침 써봤니?,김민식,성공/삶의자세,14,0
3,2019-12-07,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,14,0
4,2019-12-07,5,타이탄의 도구들,티모시 페리스,성공/삶의자세,14,0
5,2019-12-07,6,가재가 노래하는 곳,델리아 오언스,영미소설,14,0
6,2019-12-07,7,아리랑,조정래,한국소설,14,0
7,2019-12-07,8,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,14,0
8,2019-12-07,9,경제 읽어주는 남자,김광석,경제일반,14,0
9,2019-12-07,10,에이트,이지성,성공/삶의자세,14,0
10,2019-12-07,11,하마터면 열심히 살 뻔했다,하완,에세이,14,0
11,2019-12-07,12,직지,김진명,한국소설,14,0
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,14,20
1,2019-12-07,2,제왕업,메이위저/zipcy,중국 소설,14,20
2,2019-12-07,3,가재가 노래하는 곳,델리아 오언스,영미소설,14,20
3,2019-12-07,4,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,20
4,2019-12-07,5,매일 아침 써봤니?,김민식,성공/삶의자세,14,20
5,2019-12-07,6,동급생,히가시노 게이고,일본 소설,14,20
6,2019-12-07,7,타이탄의 도구들,티모시 페리스,성공/삶의자세,14,20
7,2019-12-07,8,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,14,20
8,2019-12-07,9,하마터면 열심히 살 뻔했다,하완,에세이,14,20
9,2019-12-07,10,사피엔스,유발 하라리,인문,14,20
10,2019-12-07,11,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,14,20
11,2019-12-07,12,에이트,이지성,성공/삶의자세,14,20
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,14,40
1,2019-12-07,2,동급생,히가시노 게이고,일본 소설,14,40
2,2019-12-07,3,제왕업,메이위저/zipcy,중국 소설,14,40
3,2019-12-07,4,일의 기쁨과 슬픔,장류진,한국소설,14,40
4,2019-12-07,5,가재가 노래하는 곳,델리아 오언스,영미소설,14,40
5,2019-12-07,6,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,14,40
6,2019-12-07,7,90년생이 온다,임홍택,경제일반,14,40
7,2019-12-07,8,매일 아침 써봤니?,김민식,성공/삶의자세,14,40
8,2019-12-07,9,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,14,40
9,2019-12-07,10,밀레니얼 이코노미,홍춘욱/박종훈,경제일반,14,40
10,2019-12-07,11,야콥 시리즈,한스 라트,독일 소설,14,40
11,2019-12-07,12,넛지 Nudge,리처드 H. 탈러/카스 R. 선스타인,경제일반,14,40
0,2019-12-07,1,일의 기쁨과 슬픔,장류진,한국소설,15,0
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,15,0
2,2019-12-07,3,동급생,히가시노 게이고,일본 소설,15,0
3,2019-12-07,4,가재가 노래하는 곳,델리아 오언스,영미소설,15,0
4,2019-12-07,5,90년생이 온다,임홍택,경제일반,15,0
5,2019-12-07,6,하마터면 열심히 살 뻔했다,하완,에세이,15,0
6,2019-12-07,7,사피엔스,유발 하라리,인문,15,0
7,2019-12-07,8,매일 아침 써봤니?,김민식,성공/삶의자세,15,0
8,2019-12-07,9,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,0
9,2019-12-07,10,타이탄의 도구들,티모시 페리스,성공/삶의자세,15,0
10,2019-12-07,11,일에 관한 9가지 거짓말,마커스 버킹엄/애슐리 구달,성공/삶의자세,15,0
11,2019-12-07,12,에이트,이지성,성공/삶의자세,15,0
0,2019-12-07,1,일의 기쁨과 슬픔,장류진,한국소설,15,20
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,15,20
2,2019-12-07,3,90년생이 온다,임홍택,경제일반,15,20
3,2019-12-07,4,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,15,20
4,2019-12-07,5,매일 아침 써봤니?,김민식,성공/삶의자세,15,20
5,2019-12-07,6,가재가 노래하는 곳,델리아 오언스,영미소설,15,20
6,2019-12-07,7,동급생,히가시노 게이고,일본 소설,15,20
7,2019-12-07,8,사피엔스,유발 하라리,인문,15,20
8,2019-12-07,9,하마터면 열심히 살 뻔했다,하완,에세이,15,20
9,2019-12-07,10,1일 1페이지 세상에서 가장 짧은 교양 수업 365,데이비드 S. 키더/노아 D. 오펜하임,인문,15,20
10,2019-12-07,11,제왕업,메이위저/zipcy,중국 소설,15,20
11,2019-12-07,12,아주 작은 습관의 힘,제임스 클리어,성공/삶의자세,15,20
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,15,40
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,15,40
2,2019-12-07,3,에이트,이지성,성공/삶의자세,15,40
3,2019-12-07,4,매일 아침 써봤니?,김민식,성공/삶의자세,15,40
4,2019-12-07,5,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,15,40
5,2019-12-07,6,가재가 노래하는 곳,델리아 오언스,영미소설,15,40
6,2019-12-07,7,일의 기쁨과 슬픔,장류진,한국소설,15,40
7,2019-12-07,8,90년생이 온다,임홍택,경제일반,15,40
8,2019-12-07,9,하마터면 열심히 살 뻔했다,하완,에세이,15,40
9,2019-12-07,10,야콥 시리즈,한스 라트,독일 소설,15,40
10,2019-12-07,11,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,15,40
11,2019-12-07,12,초격차,권오현,경영일반,15,40
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,16,0
1,2019-12-07,2,90년생이 온다,임홍택,경제일반,16,0
2,2019-12-07,3,해리 포터 시리즈,조앤.K.롤링,영미소설,16,0
3,2019-12-07,4,일의 기쁨과 슬픔,장류진,한국소설,16,0
4,2019-12-07,5,가재가 노래하는 곳,델리아 오언스,영미소설,16,0
5,2019-12-07,6,사피엔스,유발 하라리,인문,16,0
6,2019-12-07,7,매일 아침 써봤니?,김민식,성공/삶의자세,16,0
7,2019-12-07,8,에이트,이지성,성공/삶의자세,16,0
8,2019-12-07,9,초격차,권오현,경영일반,16,0
9,2019-12-07,10,야콥 시리즈,한스 라트,독일 소설,16,0
10,2019-12-07,11,죽여 마땅한 사람들,피터 스완슨,영미소설,16,0
11,2019-12-07,12,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,0
0,2019-12-07,1,해리 포터 시리즈,조앤.K.롤링,영미소설,16,20
1,2019-12-07,2,가재가 노래하는 곳,델리아 오언스,영미소설,16,20
2,2019-12-07,3,90년생이 온다,임홍택,경제일반,16,20
3,2019-12-07,4,동급생,히가시노 게이고,일본 소설,16,20
4,2019-12-07,5,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,16,20
5,2019-12-07,6,일의 기쁨과 슬픔,장류진,한국소설,16,20
6,2019-12-07,7,아주 작은 반복의 힘,로버트 마우어,성공/삶의자세,16,20
7,2019-12-07,8,야콥 시리즈,한스 라트,독일 소설,16,20
8,2019-12-07,9,하마터면 열심히 살 뻔했다,하완,에세이,16,20
9,2019-12-07,10,매일 아침 써봤니?,김민식,성공/삶의자세,16,20
10,2019-12-07,11,초격차,권오현,경영일반,16,20
11,2019-12-07,12,부자 아빠 가난한 아빠,로버트 기요사키,재테크/금융/부동산,16,20
0,2019-12-07,1,동급생,히가시노 게이고,일본 소설,16,40
1,2019-12-07,2,해리 포터 시리즈,조앤.K.롤링,영미소설,16,40
2,2019-12-07,3,가재가 노래하는 곳,델리아 오언스,영미소설,16,40
3,2019-12-07,4,에이트,이지성,성공/삶의자세,16,40
4,2019-12-07,5,아주 작은 목표의 힘,고다마 미쓰오,성공/삶의자세,16,40
